source_pdf,page,photo_number,filename,label,genus,extra_metadata
Dataset_pieridae.pdf,37,323,images\Dataset_pieridae\323_Catasticta_philone_philone.png,Catasticta philone philone,Catasticta,- -  - - -
Dataset_pieridae.pdf,37,324,images\Dataset_pieridae\324_Catasticta_philone_variabilis.png,Catasticta philone variabilis,Catasticta,- -  - - -
Dataset_pieridae.pdf,37,325,images\Dataset_pieridae\325_Catasticta_philone_variabilis.png,Catasticta philone variabilis,Catasticta,- -  - - -
Dataset_pieridae.pdf,37,326,images\Dataset_pieridae\326_Catasticta_philone_variabilis.png,Catasticta philone variabilis,Catasticta,- -  - - -
Dataset_pieridae.pdf,37,327,images\Dataset_pieridae\327_Catasticta_philone_variabilis.png,Catasticta philone variabilis,Catasticta,- -  - - -
Dataset_pieridae.pdf,37,328,images\Dataset_pieridae\328_Catasticta_philone_variabilis.png,Catasticta philone variabilis,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,329,images\Dataset_pieridae\329_Catasticta_philoscia_incertina.png,Catasticta philoscia incertina,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,330,images\Dataset_pieridae\330_Catasticta_philoscia_incertina.png,Catasticta philoscia incertina,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,331,images\Dataset_pieridae\331_Catasticta_philoscia_incertina.png,Catasticta philoscia incertina,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,332,images\Dataset_pieridae\332_Catasticta_philoscia_incertina.png,Catasticta philoscia incertina,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,333,images\Dataset_pieridae\333_Catasticta_philoscia_incertina.png,Catasticta philoscia incertina,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,334,images\Dataset_pieridae\334_Catasticta_philoscia_incertina.png,Catasticta philoscia incertina,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,335,images\Dataset_pieridae\335_Catasticta_philothea.png,Catasticta philothea,Catasticta,- -  - - -
Dataset_pieridae.pdf,38,336,images\Dataset_pieridae\336_Catasticta_philothea.png,Catasticta philothea,Catasticta,- -  - - - | 338
Dataset_pieridae.pdf,38,337,images\Dataset_pieridae\337_Catasticta_philothea.png,Catasticta philothea,Catasticta,- -  - - - | 339
Dataset_pieridae.pdf,38,338,images\Dataset_pieridae\338_Catasticta_prioneris_albescens.png,Catasticta prioneris albescens,Catasticta,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,38,339,images\Dataset_pieridae\339_Catasticta_prioneris_albescens.png,Catasticta prioneris albescens,Catasticta,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,38,340,images\Dataset_pieridae\340_Catasticta_prioneris_albescens.png,Catasticta prioneris albescens,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,341,images\Dataset_pieridae\341_Catasticta_prioneris_albescens.png,Catasticta prioneris albescens,Catasticta,Vereda Paso Nivel - Finca Zanzibar | Amagá  Antioquia - Cce
Dataset_pieridae.pdf,39,342,images\Dataset_pieridae\342_Catasticta_prioneris_albescens.png,Catasticta prioneris albescens,Catasticta,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,39,343,images\Dataset_pieridae\343_Catasticta_prioneris_albescens.png,Catasticta prioneris albescens,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,344,images\Dataset_pieridae\344_Catasticta_reducta_reducta.png,Catasticta reducta reducta,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,345,images\Dataset_pieridae\345_Catasticta_reducta_reducta.png,Catasticta reducta reducta,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,346,images\Dataset_pieridae\346_Catasticta_reducta_reducta.png,Catasticta reducta reducta,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,347,images\Dataset_pieridae\347_Catasticta_seitzi_seitzi.png,Catasticta seitzi seitzi,Catasticta,Municipio Jardín - Fundación Colibrí | Jardín  Antioquia - Cce
Dataset_pieridae.pdf,39,348,images\Dataset_pieridae\348_Catasticta_seitzi_seitzi.png,Catasticta seitzi seitzi,Catasticta,Municipio Jardín - Fundación Colibrí | Jardín  Antioquia - Cce
Dataset_pieridae.pdf,39,349,images\Dataset_pieridae\349_Catasticta_semiramis_belmira.png,Catasticta semiramis belmira,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,350,images\Dataset_pieridae\350_Catasticta_semiramis_belmira.png,Catasticta semiramis belmira,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,351,images\Dataset_pieridae\351_Catasticta_semiramis_belmira.png,Catasticta semiramis belmira,Catasticta,- -  - - -
Dataset_pieridae.pdf,39,352,images\Dataset_pieridae\352_Catasticta_sisamnus_sisamnus.png,Catasticta sisamnus sisamnus,Catasticta,- -  - - -
Dataset_pieridae.pdf,40,353,images\Dataset_pieridae\353_Catasticta_sisamnus_sisamnus.png,Catasticta sisamnus sisamnus,Catasticta,- -  - - -
Dataset_pieridae.pdf,40,354,images\Dataset_pieridae\354_Catasticta_sisamnus_sisamnus.png,Catasticta sisamnus sisamnus,Catasticta,- -  - - -
Dataset_pieridae.pdf,40,355,images\Dataset_pieridae\355_Catasticta_sisamnus_sisamnus.png,Catasticta sisamnus sisamnus,Catasticta,- -  - - -
Dataset_pieridae.pdf,40,356,images\Dataset_pieridae\356_Catasticta_sisamnus_sisamnus.png,Catasticta sisamnus sisamnus,Catasticta,- -  - - -
Dataset_pieridae.pdf,40,357,images\Dataset_pieridae\357_Catasticta_sisamnus_telasco.png,Catasticta sisamnus telasco,Catasticta,Altos Florencia Florencia  Caquetá - Amz
Dataset_pieridae.pdf,40,358,images\Dataset_pieridae\358_Catasticta_sisamnus_telasco.png,Catasticta sisamnus telasco,Catasticta,Altos Florencia Florencia  Caquetá - Amz
Dataset_pieridae.pdf,40,359,images\Dataset_pieridae\359_Catasticta_sp_florencia.png,Catasticta sp florencia,Catasticta,Altos Florencia Florencia  Caquetá - Amz
Dataset_pieridae.pdf,40,360,images\Dataset_pieridae\360_Catasticta_sp_normandia.png,Catasticta sp normandia,Catasticta,Normandia Retiro  Antioquia - Cce
Dataset_pieridae.pdf,40,361,images\Dataset_pieridae\361_Catasticta_sp_x_iguaque_otra.png,Catasticta sp x iguaque otra,Catasticta,Santuario de F y F Iguaque Villa de Leyva | Boyacá - Cor
Dataset_pieridae.pdf,40,362,images\Dataset_pieridae\362_Catasticta_sp_x_naranja.png,Catasticta sp x naranja,Catasticta,Normandia Retiro  Antioquia - Cce
Dataset_pieridae.pdf,40,363,images\Dataset_pieridae\363_Catasticta_sp_x_romera.png,Catasticta sp x romera,Catasticta,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,40,364,images\Dataset_pieridae\364_Catasticta_sp_x_iguaque.png,Catasticta sp x? iguaque,Catasticta,Santuario de F y F Iguaque Villa de Leyva | Boyacá - Cor
Dataset_pieridae.pdf,41,365,images\Dataset_pieridae\365_Catasticta_sp_x_iguaque.png,Catasticta sp x? iguaque,Catasticta,- -  - - -
Dataset_pieridae.pdf,41,366,images\Dataset_pieridae\366_Catasticta_tomyris_tomyris.png,Catasticta tomyris tomyris,Catasticta,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,41,367,images\Dataset_pieridae\367_Catasticta_tomyris_tomyris.png,Catasticta tomyris tomyris,Catasticta,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,41,368,images\Dataset_pieridae\368_Catasticta_troezene_troezene.png,Catasticta troezene troezene,Catasticta,- -  - - -
Dataset_pieridae.pdf,41,369,images\Dataset_pieridae\369_Catasticta_troezene_troezene.png,Catasticta troezene troezene,Catasticta,- -  - - -
Dataset_pieridae.pdf,41,370,images\Dataset_pieridae\370_Catasticta_uricoecheae_flava.png,Catasticta uricoecheae flava,Catasticta,- -  - - -
Dataset_pieridae.pdf,41,371,images\Dataset_pieridae\371_Catasticta_uricoecheae_uricoecheae.png,Catasticta uricoecheae uricoecheae,Catasticta,Reserva Paz y Flora Guasca | Cundinamarca - -
Dataset_pieridae.pdf,41,372,images\Dataset_pieridae\372_Catasticta_uricoecheae_uricoecheae.png,Catasticta uricoecheae uricoecheae,Catasticta,Reserva Paz y Flora Guasca | Cundinamarca - -
Dataset_pieridae.pdf,41,373,images\Dataset_pieridae\373_Catasticta_uricoecheae_uricoecheae.png,Catasticta uricoecheae uricoecheae,Catasticta,Reserva Paz y Flora Guasca | Cundinamarca - -
Dataset_pieridae.pdf,41,374,images\Dataset_pieridae\374_Cunizza_hirlanda_helvia.png,Cunizza hirlanda helvia,Cunizza,Cañón río Claro - Reserva el Refugio San | Luis  Antioquia - CceE
Dataset_pieridae.pdf,41,375,images\Dataset_pieridae\375_Cunizza_hirlanda_serda.png,Cunizza hirlanda serda,Cunizza,- -  - - -
Dataset_pieridae.pdf,41,376,images\Dataset_pieridae\376_Cunizza_hirlanda_serda.png,Cunizza hirlanda serda,Cunizza,- -  - - -
Dataset_pieridae.pdf,42,377,images\Dataset_pieridae\377_Cunizza_hirlanda_serda.png,Cunizza hirlanda serda,Cunizza,Playa Guio San José del Guaviare | Guaviare - Amz
Dataset_pieridae.pdf,42,378,images\Dataset_pieridae\378_Ganyra_phaloe.png,Ganyra phaloe,Ganyra,200 m | Sinifaná - La Holanda Titiribí  Antioquia -
Dataset_pieridae.pdf,42,379,images\Dataset_pieridae\379_Glutophrissa_drusilla_drusilla.png,Glutophrissa drusilla drusilla,Glutophrissa,- -  - - -
Dataset_pieridae.pdf,42,380,images\Dataset_pieridae\380_Glutophrissa_drusilla_drusilla.png,Glutophrissa drusilla drusilla,Glutophrissa,- -  - - -
Dataset_pieridae.pdf,42,381,images\Dataset_pieridae\381_Glutophrissa_drusilla_drusilla.png,Glutophrissa drusilla drusilla,Glutophrissa,- -  - - -
Dataset_pieridae.pdf,42,382,images\Dataset_pieridae\382_Glutophrissa_drusilla_drusilla.png,Glutophrissa drusilla drusilla,Glutophrissa,- -  - - -
Dataset_pieridae.pdf,42,383,images\Dataset_pieridae\383_Hesperocharis_marchalii.png,Hesperocharis marchalii,Hesperocharis,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,42,384,images\Dataset_pieridae\384_Hesperocharis_marchalii.png,Hesperocharis marchalii,Hesperocharis,- -  - - -
Dataset_pieridae.pdf,42,385,images\Dataset_pieridae\385_Hesperocharis_marchalii.png,Hesperocharis marchalii,Hesperocharis,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,42,386,images\Dataset_pieridae\386_Hesperocharis_marchalii.png,Hesperocharis marchalii,Hesperocharis,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,42,387,images\Dataset_pieridae\387_Hesperocharis_marchalii.png,Hesperocharis marchalii,Hesperocharis,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,42,388,images\Dataset_pieridae\388_Hesperocharis_nera_nera.png,Hesperocharis nera nera,Hesperocharis,Municipio de Mitú Mitú  Vaupés - Amz
Dataset_pieridae.pdf,43,389,images\Dataset_pieridae\389_Hesperocharis_nera_nera.png,Hesperocharis nera nera,Hesperocharis,- -  - - -
Dataset_pieridae.pdf,43,390,images\Dataset_pieridae\390_Hesperocharis_nera_nera.png,Hesperocharis nera nera,Hesperocharis,Municipio de Mitú Mitú  Vaupés - Amz
Dataset_pieridae.pdf,43,391,images\Dataset_pieridae\391_Itaballia_demophile.png,Itaballia demophile,Itaballia,Reserva Rocamadre Toluviejo  Sucre - Car | 393
Dataset_pieridae.pdf,43,392,images\Dataset_pieridae\392_Itaballia_demophile.png,Itaballia demophile,Itaballia,Reserva Rocamadre Toluviejo  Sucre - Car
Dataset_pieridae.pdf,43,393,images\Dataset_pieridae\393_Itaballia_demophile.png,Itaballia demophile,Itaballia,320 m | - -  - - -
Dataset_pieridae.pdf,43,394,images\Dataset_pieridae\394_Itaballia_demophile.png,Itaballia demophile,Itaballia,- -  - - - | 396
Dataset_pieridae.pdf,43,395,images\Dataset_pieridae\395_Itaballia_demophile.png,Itaballia demophile,Itaballia,Golfo de Morrosquillo Tolú  Sucre - Car
Dataset_pieridae.pdf,43,396,images\Dataset_pieridae\396_Itaballia_demophile.png,Itaballia demophile,Itaballia,5 m | - -  - - -
Dataset_pieridae.pdf,43,397,images\Dataset_pieridae\397_Itaballia_demophile.png,Itaballia demophile,Itaballia,- -  - - - | 399
Dataset_pieridae.pdf,43,398,images\Dataset_pieridae\398_Itaballia_demophile_calydonia.png,Itaballia demophile calydonia,Itaballia,- -  - - -
Dataset_pieridae.pdf,43,399,images\Dataset_pieridae\399_Itaballia_demophile_calydonia.png,Itaballia demophile calydonia,Itaballia,- -  - - -
Dataset_pieridae.pdf,43,400,images\Dataset_pieridae\400_Itaballia_pandosia.png,Itaballia pandosia,Itaballia,- -  - - -
Dataset_pieridae.pdf,44,401,images\Dataset_pieridae\401_Itaballia_pandosia.png,Itaballia pandosia,Itaballia,- -  - - -
Dataset_pieridae.pdf,44,402,images\Dataset_pieridae\402_Itaballia_pandosia.png,Itaballia pandosia,Itaballia,320 m | - -  - - -
Dataset_pieridae.pdf,44,403,images\Dataset_pieridae\403_Itaballia_pandosia.png,Itaballia pandosia,Itaballia,Reserva Rocamadre Toluviejo  Sucre - Car | 405
Dataset_pieridae.pdf,44,404,images\Dataset_pieridae\404_Itaballia_pandosia_pisonis.png,Itaballia pandosia pisonis,Itaballia,Río Pepino Mocoa  Putumayo - CorE
Dataset_pieridae.pdf,44,405,images\Dataset_pieridae\405_Leodonta_dysoni.png,Leodonta dysoni,Leodonta,560 m | Santuario de F y F Otún Quimbaya
Dataset_pieridae.pdf,44,406,images\Dataset_pieridae\406_Leodonta_dysoni.png,Leodonta dysoni,Leodonta,1850 m | Reserva natural de las aves Arrierito
Dataset_pieridae.pdf,44,407,images\Dataset_pieridae\407_Leodonta_dysoni_batzebina.png,Leodonta dysoni batzebina,Leodonta,Santa Maria - La Almenara Santa María | Boyacá - Cor
Dataset_pieridae.pdf,44,408,images\Dataset_pieridae\408_Leodonta_dysoni_batzebina.png,Leodonta dysoni batzebina,Leodonta,Santa Maria - La Almenara Santa María | Boyacá - Cor
Dataset_pieridae.pdf,44,409,images\Dataset_pieridae\409_Leodonta_sp_jardin.png,Leodonta sp jardin,Leodonta,Municipio Jardín - Fundación Colibrí | Jardín  Antioquia - Cce
Dataset_pieridae.pdf,44,410,images\Dataset_pieridae\410_Leodonta_tellane_intermedia.png,Leodonta tellane intermedia,Leodonta,StaMaria - Sendero Hyka Quye Santa | María  Boyacá - Cor
Dataset_pieridae.pdf,44,411,images\Dataset_pieridae\411_Leodonta_tellane_intermedia.png,Leodonta tellane intermedia,Leodonta,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,44,412,images\Dataset_pieridae\412_Leodonta_tellane_intermedia.png,Leodonta tellane intermedia,Leodonta,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,45,413,images\Dataset_pieridae\413_Leodonta_tellane_intermedia.png,Leodonta tellane intermedia,Leodonta,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,45,414,images\Dataset_pieridae\414_Leodonta_tellane_intermedia.png,Leodonta tellane intermedia,Leodonta,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,45,415,images\Dataset_pieridae\415_Leodonta_tellane_intermedia.png,Leodonta tellane intermedia,Leodonta,StaMaria - Sendero Hyka Quye Santa | María  Boyacá - Cor
Dataset_pieridae.pdf,45,416,images\Dataset_pieridae\416_Leodonta_tellane_intermedia.png,Leodonta tellane intermedia,Leodonta,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,45,417,images\Dataset_pieridae\417_Leodonta_zenobia_zenobia.png,Leodonta zenobia zenobia,Leodonta,- -  - - -
Dataset_pieridae.pdf,45,418,images\Dataset_pieridae\418_Leodonta_zenobia_zenobia.png,Leodonta zenobia zenobia,Leodonta,- -  - - -
Dataset_pieridae.pdf,45,419,images\Dataset_pieridae\419_Leptophobia_aripa_aripa.png,Leptophobia aripa aripa,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,45,420,images\Dataset_pieridae\420_Leptophobia_aripa_aripa.png,Leptophobia aripa aripa,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,45,421,images\Dataset_pieridae\421_Leptophobia_aripa_aripa.png,Leptophobia aripa aripa,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,45,422,images\Dataset_pieridae\422_Leptophobia_aripa_aripa.png,Leptophobia aripa aripa,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,45,423,images\Dataset_pieridae\423_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,- -  - - -
Dataset_pieridae.pdf,45,424,images\Dataset_pieridae\424_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Reserva Las Tangaras El Carmen de | Atrato  Chocó - CocE
Dataset_pieridae.pdf,46,425,images\Dataset_pieridae\425_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Reserva Las Tangaras El Carmen de | Atrato  Chocó - CocE
Dataset_pieridae.pdf,46,426,images\Dataset_pieridae\426_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,46,427,images\Dataset_pieridae\427_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,46,428,images\Dataset_pieridae\428_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Reserva Las Tangaras El Carmen de | Atrato  Chocó - CocE
Dataset_pieridae.pdf,46,429,images\Dataset_pieridae\429_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,46,430,images\Dataset_pieridae\430_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,46,431,images\Dataset_pieridae\431_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,46,432,images\Dataset_pieridae\432_Leptophobia_caesia_phanokia.png,Leptophobia caesia phanokia,Leptophobia,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,46,433,images\Dataset_pieridae\433_Leptophobia_cinerea_cinerea.png,Leptophobia cinerea cinerea,Leptophobia,Altos Florencia Florencia  Caquetá - Amz
Dataset_pieridae.pdf,46,434,images\Dataset_pieridae\434_Leptophobia_cinerea_cinerea.png,Leptophobia cinerea cinerea,Leptophobia,Altos Florencia Florencia  Caquetá - Amz | Mariposas de Colombia - ButterflyBase-JGJ
Dataset_pieridae.pdf,46,435,images\Dataset_pieridae\435_Leptophobia_eleone_denigrata.png,Leptophobia eleone denigrata,Leptophobia,- -  - - -
Dataset_pieridae.pdf,46,436,images\Dataset_pieridae\436_Leptophobia_eleone_denigrata.png,Leptophobia eleone denigrata,Leptophobia,- -  - - -
Dataset_pieridae.pdf,47,437,images\Dataset_pieridae\437_Leptophobia_eleone_eleone.png,Leptophobia eleone eleone,Leptophobia,Santuario de F y F Iguaque Villa de Leyva | Boyacá - Cor
Dataset_pieridae.pdf,47,438,images\Dataset_pieridae\438_Leptophobia_eleone_eleone.png,Leptophobia eleone eleone,Leptophobia,- -  - - -
Dataset_pieridae.pdf,47,439,images\Dataset_pieridae\439_Leptophobia_eleone_eleone.png,Leptophobia eleone eleone,Leptophobia,Santuario de F y F Iguaque Villa de Leyva | Boyacá - Cor
Dataset_pieridae.pdf,47,440,images\Dataset_pieridae\440_Leptophobia_eleone_eleone.png,Leptophobia eleone eleone,Leptophobia,- -  - - -
Dataset_pieridae.pdf,47,441,images\Dataset_pieridae\441_Leptophobia_eleone_eleone.png,Leptophobia eleone eleone,Leptophobia,San Felix - Las Antenas Bello  Antioquia - | Cce
Dataset_pieridae.pdf,47,442,images\Dataset_pieridae\442_Leptophobia_eleone_eleone.png,Leptophobia eleone eleone,Leptophobia,Santuario de F y F Iguaque Villa de Leyva | Boyacá - Cor
Dataset_pieridae.pdf,47,443,images\Dataset_pieridae\443_Leptophobia_eleusis_eleusis.png,Leptophobia eleusis eleusis,Leptophobia,- -  - - -
Dataset_pieridae.pdf,47,444,images\Dataset_pieridae\444_Leptophobia_eleusis_eleusis.png,Leptophobia eleusis eleusis,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,47,445,images\Dataset_pieridae\445_Leptophobia_eleusis_eleusis.png,Leptophobia eleusis eleusis,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,47,446,images\Dataset_pieridae\446_Leptophobia_eleusis_eleusis.png,Leptophobia eleusis eleusis,Leptophobia,- -  - - - | Mariposas de Colombia - ButterflyBase-JGJ
Dataset_pieridae.pdf,47,447,images\Dataset_pieridae\447_Leptophobia_eleusis_eleusis.png,Leptophobia eleusis eleusis,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,47,448,images\Dataset_pieridae\448_Leptophobia_eleusis_eleusis.png,Leptophobia eleusis eleusis,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,48,449,images\Dataset_pieridae\449_Leptophobia_gonzaga_sotara.png,Leptophobia gonzaga sotara,Leptophobia,- -  - - -
Dataset_pieridae.pdf,48,450,images\Dataset_pieridae\450_Leptophobia_helena_helena.png,Leptophobia helena helena,Leptophobia,- -  - - -
Dataset_pieridae.pdf,48,451,images\Dataset_pieridae\451_Leptophobia_helena_helena.png,Leptophobia helena helena,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,48,452,images\Dataset_pieridae\452_Leptophobia_helena_helena.png,Leptophobia helena helena,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,48,453,images\Dataset_pieridae\453_Leptophobia_helena_helena.png,Leptophobia helena helena,Leptophobia,Pueblito de San Jose Amagá  Antioquia - | CceO
Dataset_pieridae.pdf,48,454,images\Dataset_pieridae\454_Leptophobia_helena_helena.png,Leptophobia helena helena,Leptophobia,- -  - - -
Dataset_pieridae.pdf,48,455,images\Dataset_pieridae\455_Leptophobia_helena_helena.png,Leptophobia helena helena,Leptophobia,Pueblito de San Jose Amagá  Antioquia - | CceO
Dataset_pieridae.pdf,48,456,images\Dataset_pieridae\456_Leptophobia_helena_helena.png,Leptophobia helena helena,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,48,457,images\Dataset_pieridae\457_Leptophobia_olympia_olympia.png,Leptophobia olympia olympia,Leptophobia,Carretera Caldas - Angelópolis | Angelópolis  Antioquia - Cce
Dataset_pieridae.pdf,48,458,images\Dataset_pieridae\458_Leptophobia_olympia_olympia.png,Leptophobia olympia olympia,Leptophobia,- -  - - - | Mariposas de Colombia - ButterflyBase-JGJ
Dataset_pieridae.pdf,48,459,images\Dataset_pieridae\459_Leptophobia_penthica_penthica.png,Leptophobia penthica penthica,Leptophobia,- -  - - -
Dataset_pieridae.pdf,48,460,images\Dataset_pieridae\460_Leptophobia_penthica_penthica.png,Leptophobia penthica penthica,Leptophobia,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,49,461,images\Dataset_pieridae\461_Leptophobia_penthica_penthica.png,Leptophobia penthica penthica,Leptophobia,Reserva La Romera Sabaneta  Antioquia - | Cce
Dataset_pieridae.pdf,49,462,images\Dataset_pieridae\462_Leptophobia_penthica_penthica.png,Leptophobia penthica penthica,Leptophobia,San Sebastian - Alto del Escobero Retiro | Antioquia - Cce
Dataset_pieridae.pdf,49,463,images\Dataset_pieridae\463_Leptophobia_penthica_penthica.png,Leptophobia penthica penthica,Leptophobia,- -  - - -
Dataset_pieridae.pdf,49,464,images\Dataset_pieridae\464_Leptophobia_philoma.png,Leptophobia philoma,Leptophobia,Reserva natural de las aves Arrierito | Antioqueño (Piha) Anorí  Antioquia - Cce
Dataset_pieridae.pdf,49,465,images\Dataset_pieridae\465_Leptophobia_philoma.png,Leptophobia philoma,Leptophobia,Reserva Las Tangaras El Carmen de | Atrato  Chocó - CocE
Dataset_pieridae.pdf,49,466,images\Dataset_pieridae\466_Leptophobia_pinara_pinara.png,Leptophobia pinara pinara,Leptophobia,- -  - - -
Dataset_pieridae.pdf,49,467,images\Dataset_pieridae\467_Leptophobia_pinara_pinara.png,Leptophobia pinara pinara,Leptophobia,- -  - - -
Dataset_pieridae.pdf,49,468,images\Dataset_pieridae\468_Leptophobia_pinara_pinara.png,Leptophobia pinara pinara,Leptophobia,- -  - - -
Dataset_pieridae.pdf,49,469,images\Dataset_pieridae\469_Leptophobia_smithii.png,Leptophobia smithii,Leptophobia,San Felix - Las Antenas Bello  Antioquia - | Cce
Dataset_pieridae.pdf,49,470,images\Dataset_pieridae\470_Leptophobia_sp_x_angelopolis.png,Leptophobia sp x angelopolis,Leptophobia,Carretera Caldas - Angelópolis | Angelópolis  Antioquia - Cce
Dataset_pieridae.pdf,49,471,images\Dataset_pieridae\471_Leptophobia_tovaria_pseudolympia.png,Leptophobia tovaria pseudolympia,Leptophobia,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,49,472,images\Dataset_pieridae\472_Leptophobia_tovaria_pseudolympia.png,Leptophobia tovaria pseudolympia,Leptophobia,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,50,473,images\Dataset_pieridae\473_Leptophobia_tovaria_pseudolympia.png,Leptophobia tovaria pseudolympia,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,50,474,images\Dataset_pieridae\474_Leptophobia_tovaria_pseudolympia.png,Leptophobia tovaria pseudolympia,Leptophobia,Santuario de F y F Otún Quimbaya | Pereira  Risaralda - Cce
Dataset_pieridae.pdf,50,475,images\Dataset_pieridae\475_Leptophobia_tovaria_pseudolympia.png,Leptophobia tovaria pseudolympia,Leptophobia,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,50,476,images\Dataset_pieridae\476_Leptophobia_tovaria_subflavescens.png,Leptophobia tovaria subflavescens,Leptophobia,- -  - - -
Dataset_pieridae.pdf,50,477,images\Dataset_pieridae\477_Leptophobia_tovaria_subflavescens.png,Leptophobia tovaria subflavescens,Leptophobia,- -  - - -
Dataset_pieridae.pdf,50,478,images\Dataset_pieridae\478_Leptophobia_tovaria_subflavescens.png,Leptophobia tovaria subflavescens,Leptophobia,- -  - - -
